id,track_name,artist,album,language,genre,youtube_id,thumbnail_url,energy,danceability,valence,tempo,acousticness,instrumentalness,speechiness,liveness,loudness,popularity,explicit,duration_ms,source,created_at
5d5017d0-7424-4e79-a7f5-7893395b94b9,Enakena Yaarum Illaye,"Anirudh Ravichander, Ananthakrrishnan",,en,,37-_MqQxcKc,https://i.ytimg.com/vi/37-_MqQxcKc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8MoutcikvWHSxxCxaym6yQ077lQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,346000,ytmusic_playlist,2026-06-15 08:04:27.351999+00
305bb578-3bf8-43f4-9b99-a212fbf33f5b,Enakke Enakkaa 4K Video | Super Hit Song | Jeans | A.R.Rahman | Prashanth | Vairamuthu | Aishwarya,New Hits,,en,,tck__K8H3TE,https://i.ytimg.com/vi/tck__K8H3TE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mxS_NOzbQGkyFX0o02Q4etwHpHlQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,401000,ytmusic_playlist,2026-06-15 08:04:26.760052+00
69f56115-f20f-4e19-a5cd-ef8cee429bb6,IMAYE (feat. Srinisha Jayaseelan & Roshan Jamrock),Shabir Sulthan,,en,,MBMiGAFoeMQ,https://i.ytimg.com/vi/MBMiGAFoeMQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kfLqA54gBhTtYmxmKVxJ6Ot8Efpw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,206000,ytmusic_playlist,2026-06-15 08:04:26.144143+00
036d89bb-286c-40ef-a9c9-2e5efabb53fa,"Kona Kondakari Video | Kathir, Oviya","Ekadasi, N.R. Raghunanthan, & G.V. Prakash Kumar",,en,,ovYSmZj85Es,https://i.ytimg.com/vi/ovYSmZj85Es/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lNhLYUr7Qi9VngnJFJbQn9w9zqOA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,238000,ytmusic_playlist,2026-06-15 08:04:25.542619+00
10114083-fff7-40d8-999c-1a4419903334,"En Kannu Kulla (From ""Appuchi Graamam"")","Vishal Chandrasekhar, Varun Vishwa",,en,,Zllqm2zHmpA,https://i.ytimg.com/vi/Zllqm2zHmpA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ljcu6vwEkrTgfbJoJvinD8dSsyMw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,230000,ytmusic_playlist,2026-06-15 08:04:24.308078+00
c5b7263a-beae-4308-a808-60d68e940457,Soru Kondu Pora,"SP Balasubrahmanyam, K.S. Chithra",,en,,EFclZWJR6HE,https://i.ytimg.com/vi/EFclZWJR6HE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8yRPXtGxp8gAO-prbyTE8KnDitA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,232000,ytmusic_playlist,2026-06-15 08:04:22.642103+00
e50a36f1-f7c3-4319-9b5f-6fa3e7083474,Adaavadi,"Heisenberg, Mathichiyam Bala, Rokesh, Vignesh Shivan",,en,,Kwa59h7HQzM,https://i.ytimg.com/vi/Kwa59h7HQzM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3litmhANEfEc72L3ryR1lybvpfMIA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,200000,ytmusic_playlist,2026-06-15 08:04:21.60749+00
8792d81f-6615-4387-8b46-8c06fd56158e,Suttum Vizhi Video Song | Ghajini,"Bombay Jayashree, Sriram Parthasarathy",,en,,8EFBYzeX7jI,https://i.ytimg.com/vi/8EFBYzeX7jI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n_Qh4fyLcFKrtEZ-iM48zv9gjW2A,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,325000,ytmusic_playlist,2026-06-15 08:04:21.012323+00
138943ad-e721-47ee-a1e1-a04fee2c79cd,Watcha Udadha - Video | Parimala and Co | Sandy | Sanjana | Ananthika | Pandiraaj | Foxn,"LRC, foxn",,en,,bDh3_1DB5TQ,https://i.ytimg.com/vi/bDh3_1DB5TQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lryD5Nz1UlyXMr4jbQ8xJJIOyY3w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,188000,ytmusic_playlist,2026-06-15 08:04:20.409438+00
518a1608-e944-4e40-bad4-0ce38087df4d,"Singari (From ""Dude"")","Pradeep Ranganathan, The Indian Choral Ensemble, Aparna Harikumar, Yazhini",,en,,JZCUL_5U8l4,https://i.ytimg.com/vi/JZCUL_5U8l4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8eJNO1AcZzL6DYQbgJtgJzJjgdg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,207000,ytmusic_playlist,2026-06-15 08:04:19.807006+00
dbc9a096-9ea8-4830-9ec6-03476fad07bb,Kannae Kanmaniye,A. R. Rahman,,en,,c3ax45qboXI,https://i.ytimg.com/vi/c3ax45qboXI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kz3pVcJrx5rebYcwjj23VW-zye4g,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,339000,ytmusic_playlist,2026-06-15 08:04:18.577859+00
e8bfcc09-b07f-40fc-a3a1-4ef68264f829,Ethana Saami,"Pushpavanam Kuppusamy, Raju Murugan, G.V. Prakash Kumar",,en,,xpWqfS8Su_Y,https://i.ytimg.com/vi/xpWqfS8Su_Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n8_E8rHNl_dtWTz2DpTp8koITfyA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,263000,ytmusic_playlist,2026-06-15 08:04:17.958741+00
ab507579-f9c8-43e0-8bc5-adff4cd998a5,Munbe Vaa - 4K Video Song | Sillunu Oru Kadhal | Suriya | Jyothika | AR Rahman | Star Music,"Shreya Ghoshal, Naresh Iyer",,en,,rp3_FhRnIRw,https://i.ytimg.com/vi/rp3_FhRnIRw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k7xEsuM5D8IZ5qJfA-z2YtZlH11w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,345000,ytmusic_playlist,2026-06-15 08:04:17.349762+00
0b5bbe6b-fb7d-4595-89c2-95540eb66f6c,Ennai Kollathey,"Kumaresh, Ztish, & Keshini",,en,,EH3M8CYTi_s,https://i.ytimg.com/vi/EH3M8CYTi_s/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3msvPe8Uy2DXYjFeJTs3AtJayY_ng,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,327000,ytmusic_playlist,2026-06-15 08:04:16.748725+00
5f5e22e9-ed2c-4d8e-ba3e-3cd48654f77a,Jana Nayagan – Oru Pere Varalaaru Lyrical | Thalapathy Vijay | H Vinoth |Anirudh |KVN |Vishal Mishra,Vishal Mishra,,en,,ip8o5hDFLhI,https://i.ytimg.com/vi/ip8o5hDFLhI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3moCh7h-I54HWvLfkmbR3zzmfgBUA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,234000,ytmusic_playlist,2026-06-15 08:04:16.130704+00
15f593c9-a9dd-4cf2-a7d5-8ef793ad0955,Meghamai Vanthu Pogiren (Language: Tamil; Film: Thullatha Manamum Thullum; Film Artist 1: Vijay; Film Artist 2: Simran),Rajesh,,en,,BKugA7c0pbw,https://i.ytimg.com/vi/BKugA7c0pbw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3loqbGVRYj6_Zir-5_6CWaIw9yF9Q,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,261000,ytmusic_playlist,2026-06-15 08:04:13.690888+00
042fecd3-2e23-4534-898a-ea30c8a4ecfa,Karuppa Kooda Va - Live Performance | Suriya's Karuppu | RJ Balaji |  @SaiAbhyankkar| VM Mahalingam,Think Music India,,en,,21xz4ofM0Q8,https://i.ytimg.com/vi/21xz4ofM0Q8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k2fb8D-44j-HH44QGQu91CKYlE0g,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,287000,ytmusic_playlist,2026-06-15 08:04:13.097483+00
e76c2f46-4df1-4a93-8007-4a7fd670e9f9,Sidu Sidu,Kapil Kapilan,,en,,Dyt1jelmjY0,https://i.ytimg.com/vi/Dyt1jelmjY0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3luwxqs7CfB_22YkqXFznBKmnY6-g,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,324000,ytmusic_playlist,2026-06-15 08:04:11.877191+00
2899ecc3-17e3-4b11-99b9-e2a374bc02f9,Kanukulla,"Sai Abhyankkar, Jonita Gandhi, Adesh Krishna",,en,,sdajTOjARNg,https://i.ytimg.com/vi/sdajTOjARNg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lcXjA9PQWkHKpy3BNx0m3nmVqf-w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,277000,ytmusic_playlist,2026-06-15 08:04:10.064698+00
1efb3c49-cda8-4059-9e6a-c57ce795da63,Aadiyile Sedhi,Deva,,en,,0-MbukW3ih4,https://i.ytimg.com/vi/0-MbukW3ih4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mNAKeShWefG1TXYQcn7hgydS6oIg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,295000,ytmusic_playlist,2026-06-15 08:04:09.474398+00
9114844f-b6d7-42d1-9876-f97d6c6aceea,Powerhouse,"Arivu, Anirudh Ravichander",,en,,OXHTlMPbX7o,https://i.ytimg.com/vi/OXHTlMPbX7o/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lK8MEYJUXiGWA1XUW8zNWN4w5geg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,209000,ytmusic_playlist,2026-06-15 08:04:08.862221+00
7134b45d-cefc-4f9b-ba8c-b77618930d5f,TVK ELECTION CAMPAIGN SONG - உங்க விஜய் நா வரேன்! Whistle அடிக்க ரெடியா?,Tamilaga Vettri Kazhagam,,en,,JHJmFbLeK-Y,https://i.ytimg.com/vi/JHJmFbLeK-Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3klINOe4BlMKSGwy7ZrRwXWL5g9Lg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,388000,ytmusic_playlist,2026-06-15 08:04:08.262659+00
fa31edbe-0f95-464b-8851-7233eecffc50,Athu Thalore Video Song | Suriya's Karuppu | RJ Balaji |  @SaiAbhyankkar  | Dream Warrior Pictures,Think Music India,,en,,WHg1eltJ3Ek,https://i.ytimg.com/vi/WHg1eltJ3Ek/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kBHKJkcawcDtVZEMuVgHBbrERN0w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,248000,ytmusic_playlist,2026-06-15 08:04:06.996051+00
4e33315e-112a-4d22-868f-aeddd3865b16,ICEBOY,"Asal Kolaar, Shiv Paul",,en,,WJntcFSWIsU,https://i.ytimg.com/vi/WJntcFSWIsU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lnt46-iGUmiwfDb_fkvSkbzedg6g,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,242000,ytmusic_playlist,2026-06-15 08:04:06.336221+00
797e38b6-09cb-487a-85c1-18fc0d887d65,"Goindhamma (From ""Meesaya Murukku 2"")","Gana Sudhakar, Hiphop Tamizha, Gana Vinoth, Kaushik Krish, and Gana Ulagam Dharani",,en,,78BUQPB8Z-c,https://i.ytimg.com/vi/78BUQPB8Z-c/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3naqAHyFuZAdhMKS47xBXhQ12a1Vw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,200000,ytmusic_playlist,2026-06-15 08:04:05.737477+00
58cce084-81cd-4de1-9808-af37859cff29,Theekkoluthi,Nivas K Prasanna,,en,,AyYyZUI0Rgk,https://i.ytimg.com/vi/AyYyZUI0Rgk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k-Ny4nn7c4WeyTuPC7EGAuM3tKMg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,416000,ytmusic_playlist,2026-06-15 08:04:05.126281+00
d8937e52-1fb4-4bcf-86d2-a10e7b796cc4,Aasa Pulla,"Eshwar, Ken Karunaas, G.V. Prakash Kumar",,en,,JpQWcziZSxY,https://i.ytimg.com/vi/JpQWcziZSxY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mOG8D7OVljI7EK1Xo7VgEK71T7JQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,150000,ytmusic_playlist,2026-06-15 08:04:03.919086+00
7a2fa107-56f6-4320-82a2-e47f4362745a,Adaavadi Video Song | LIK | Pradeep Ranganathan | Anirudh Ravichander | Krithi Shetty,Sony Music South,,en,,rS3-P_X3KOA,https://i.ytimg.com/vi/rS3-P_X3KOA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lSu3IPggF7S6DTLlvFQp-yG3s6gw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,196000,ytmusic_playlist,2026-06-15 08:04:03.162794+00
386998f1-8a85-4c9d-97ff-7135fcae9fb4,Naanga Naalu Peru,"Silambarasan TR, Sai Abhyankkar, Asal Kolaar, Arun Srinivasan",,en,,2Cf3e_G_IkQ,https://i.ytimg.com/vi/2Cf3e_G_IkQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nack5H352nCB1NVztL0xtBv2jZyw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,208000,ytmusic_playlist,2026-06-15 08:04:02.560185+00
4c07020a-24ce-403a-899f-1750fe6dc524,Pottala Muttaye,"Santhosh Narayanan, Sublahshini, Vivek",,en,,sWT7S6T0Qzw,https://i.ytimg.com/vi/sWT7S6T0Qzw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m2Hgs9eCAUK05kFDc3amZ_sWs34w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,257000,ytmusic_playlist,2026-06-15 08:04:01.97859+00
6f643f8a-d6f7-4dea-88f7-6fd9fc9d20a8,"Sigma Style (From ""Sigma"") (Telugu)","Mc Rude, Thaman S, & AsurA",,en,,ANMLjQHYdmo,https://i.ytimg.com/vi/ANMLjQHYdmo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3llT9QhEh177k6rnJiYXkJQe2v1fA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,212000,ytmusic_playlist,2026-06-15 08:04:01.378928+00
8ee9913a-4580-4d2d-a30c-96e45477d4ea,Verappa,"Sai Abhyankkar, Arivu, Arun Srinivasan",,en,,krLTxD-h-S8,https://i.ytimg.com/vi/krLTxD-h-S8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mfzxxNguyvl6DlFeNTtfRpHZ9hag,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,277000,ytmusic_playlist,2026-06-15 08:04:00.760785+00
ffa68a13-106b-422b-a278-998dcd6924af,Vari Vari (Unna Kaadhaliche),Dhee,,en,,B2uqmomb1Cs,https://i.ytimg.com/vi/B2uqmomb1Cs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m0o8cYkH-2D4FOsg1VuSCpr8GB5w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,221000,ytmusic_playlist,2026-06-15 08:04:00.146552+00
4b0db6be-9805-4b93-a24a-40c31eebb3bc,Raathu Raasan,"Sai Abhyankkar, V.M. Mahalingam, Paal Dabba, Vivek",,en,,5PASPLld0u8,https://i.ytimg.com/vi/5PASPLld0u8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mp9R4Q-r5iH404YE6BB3DMUm6lhA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,206000,ytmusic_playlist,2026-06-15 08:03:59.224192+00
94899801-30b0-437e-9a37-22369ce9fd9f,Loveah Sollitalea,"G.V. Prakash Kumar, Ken Karunaas, Eshwar",,en,,ntf3KM24nrc,https://i.ytimg.com/vi/ntf3KM24nrc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lBh_gWzop0pPDSvDwhiDZZW9F3-A,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,204000,ytmusic_playlist,2026-06-15 08:03:58.609921+00
1ceaa5de-1210-42cf-a081-9d28e7f158a3,Thalapathy Kacheri,Anirudh Ravichander,,en,,muGu6ObWM14,https://i.ytimg.com/vi/muGu6ObWM14/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kT43-a_V1P7pvZPy-N8CQp9J-I7A,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,202000,ytmusic_playlist,2026-06-15 08:03:58.014865+00
47ba55e2-8715-4ef9-bf15-31a0742dd968,Monica,"Sublahshini, Anirudh Ravichander, Asal Kolaar",,en,,2qCpY38ompo,https://i.ytimg.com/vi/2qCpY38ompo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n9WNud4j1m90EinHle5LV9VrZ4qA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,215000,ytmusic_playlist,2026-06-15 08:03:57.40104+00
bbe36e9b-5092-4ee2-b812-1e8ac2ecd0d7,Oorum Blood,"Sai Abhyankkar, Paal Dabba, Deepthi Suresh  , Bebhumika",,en,,k9_JbEaRxso,https://i.ytimg.com/vi/k9_JbEaRxso/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mphoa15KW--if8J5aB5pkgjCALjg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,269000,ytmusic_playlist,2026-06-15 08:03:56.780079+00
544c01f7-a115-4ac4-ad18-9f58e3fb9fbb,Galat Baat Hai,Neeti Mohan,,en,,coQ95u7w_18,https://i.ytimg.com/vi/coQ95u7w_18/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mP0tHzzHWjgKBEdQtOjZ5kc1C-og,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,222000,ytmusic_playlist,2026-06-15 05:17:01.1699+00
e0c44b2a-f26d-42ff-99a9-1e0e7bdece5d,"#Video - लुगा Vs लुंगी डांस | #Ashish Yadav, Khushi Kakkar का एक और बवाल | #Magahi Song 2026",Ashish Yadav,,en,,7HYbmJ2mDpI,https://i.ytimg.com/vi/7HYbmJ2mDpI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lKf7vWwLpr7RCK8jQY7_5QTakXrQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,165000,ytmusic_playlist,2026-06-15 05:16:59.920865+00
d92422cf-c913-4173-9955-f7136cfc2efe,Ishqa'n De Lekhe,Sajjan Adeeb,,en,,1Q5u6DTMVCQ,https://i.ytimg.com/vi/1Q5u6DTMVCQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l0RN8sfu9fr50x3sdA8A9ZE1NDVA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,190000,ytmusic_playlist,2026-06-15 05:16:59.318441+00
5531f6f6-d021-46ef-b79b-c5610ce2e01b,Kaise Ho - Lofi Mix,"Bintu Pabra, Shiva Choudhary",,en,,TnqSV_Ucurk,https://i.ytimg.com/vi/TnqSV_Ucurk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l1PMosAAmh1JMAFTnqicWMxYCLgg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,229000,ytmusic_playlist,2026-06-15 05:16:58.701738+00
5fe8b9f7-1b2a-4a3d-bed4-03fd0779976b,#video | गर्मी गरम बिया | #Khesari Lal Yadav | #Garmi | #Shilpi Raj | Raksha Gupta | Bhojpuri Song,Khesari Lal Yadav,,en,,8m4qAKkl-Vs,https://i.ytimg.com/vi/8m4qAKkl-Vs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nFtnHMt3h-n5oLU-FR4fA6YzVcXw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,232000,ytmusic_playlist,2026-06-15 05:16:58.086437+00
8107ccd1-a256-4c92-849a-34d44efb215a,Dole Da Kamariya,Arvind Akela Kallu Ji,,en,,sEdzSmULtjk,https://i.ytimg.com/vi/sEdzSmULtjk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kyb5e7Mxr2w2UXsWRwr9nlNGzSgg,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,194000,ytmusic_playlist,2026-06-15 05:16:57.469965+00
c0009c35-3fcf-4764-8dd4-8e0a6c0d3588,Komagata Maru,"Gur Sidhu, Cheema Y",,en,,43CmO5HMUFs,https://i.ytimg.com/vi/43CmO5HMUFs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kWRbdkf8DsCzfP-5dqWBMknjBX5Q,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,123000,ytmusic_playlist,2026-06-15 05:16:55.910605+00
6ce275c8-5930-4150-8d34-25ac4437dd8b,Saree Chamakdar,"Satish Das, Savitri Karmkar",,en,,vmFUt4nzqLQ,https://i.ytimg.com/vi/vmFUt4nzqLQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kEV1J4GVSqpDDggEfBPYUH1uG1Mw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,303000,ytmusic_playlist,2026-06-15 05:16:55.303368+00
d95a89f0-b42e-429b-b5dd-ae8ebf32f20f,"#Video | 6 गोली मारव नथुनिया पS | #Khesari Lal Yadav, Srishti Bharti | 6 Goli Marab Nathuniya Pa","Khesari Lal Yadav, Srishti Bharti",,en,,QFjteAz9Ylk,https://i.ytimg.com/vi/QFjteAz9Ylk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mu22aQ2RiQEON7jtXnWmo272mhYA,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,209000,ytmusic_playlist,2026-06-15 05:16:54.692046+00
f0fcc211-b2d5-48bd-a52e-6d40ca458690,Barbaad (Movie: Saiyaara),Jubin Nautiyal,,en,,0v5eHPfy5Lk,https://i.ytimg.com/vi/0v5eHPfy5Lk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nVb5CldBktd4jqoRQ8cE04ZJin7w,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,225000,ytmusic_playlist,2026-06-15 05:16:54.067541+00
a8f53777-6dee-445f-82c1-fc3b8d32600c,Jail Yatra,Raushan Rohi,,en,,hhGOJ0PVb7A,https://i.ytimg.com/vi/hhGOJ0PVb7A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kLNIJxGfKbrZt6QsYeEL03-c3ubw,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,163000,ytmusic_playlist,2026-06-15 05:16:53.469752+00
4b3de7df-32ca-4db1-91ce-409ee89ca880,Ved Lavla,"Nihar Shembekar, Shark",,en,,VC58SsLEsSg,https://i.ytimg.com/vi/VC58SsLEsSg/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nJFM7fll_37f5yvShh_sd7KrIPyQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,201000,ytmusic_playlist,2026-06-15 05:16:52.856386+00
e4989274-73f7-4f70-8016-9710d205df90,Kale Kagaz,"Shiva Choudhary, Amanraj Gill",,en,,WglKFRu0FJs,https://i.ytimg.com/vi/WglKFRu0FJs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nmiPWS8og-SuzEwkO3d4gGMu6ADQ,0.5,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.7,0.6,false,192000,ytmusic_playlist,2026-06-15 05:16:52.239073+00
